year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib
2013,3,13,6,41,33.98,75.88,300,6.90468,7.94576765,0,1011.2,10
2013,3,13,7,41,33.08,73.19,320,6.90468,7.94576765,0,1011.1,10
2013,3,13,8,39.92,33.08,76.32,310,5.7539,6.621473042,0,1011.4,10
2013,3,13,9,41,30.92,67.09,320,5.7539,6.621473042,0,1012,10
2013,3,13,10,41,30.92,67.09,330,5.7539,6.621473042,0,1012.1,10
2013,3,13,11,41,30.92,67.09,310,5.7539,6.621473042,0,1012.2,10
2013,3,13,12,42.98,33.08,67.81,280,8.05546,9.270062259,0,1012.3,10
2013,3,13,13,44.06,32,62.3,290,9.20624,10.59435687,0,1012,10
2013,3,13,14,46.94,28.94,49.33,300,8.05546,9.270062259,0,1011.7,10
2013,3,13,15,48.02,28.04,45.65,300,8.05546,9.270062259,0,1011.4,10
2013,3,13,16,50,26.06,39.07,250,11.5078,13.24294608,0,1010.8,10
2013,3,13,17,48.92,24.08,37.46,280,11.5078,13.24294608,0,1009.9,10
2013,3,13,18,51.08,19.94,29.02,270,16.11092,18.54012452,0,1009.2,10
2013,3,13,19,48.92,21.92,34.21,290,16.11092,18.54012452,0,1009,10
2013,3,13,20,50,21.02,31.63,260,16.11092,18.54012452,0,1009.2,10
2013,3,13,21,46.94,24.08,40.35,270,13.80936,15.8915353,0,1009.6,10
2013,3,13,22,44.96,26.06,47.23,270,19.56326,22.51300834,0,1010.6,10
2013,3,13,23,44.06,26.06,48.87,270,9.20624,10.59435687,0,1010.8,10
2013,3,14,0,42.08,26.06,52.73,240,11.5078,13.24294608,0,1011.2,10
2013,3,14,1,41,28.04,59.65,250,9.20624,10.59435687,0,1011.6,10
2013,3,14,2,39.92,24.08,52.79,270,16.11092,18.54012452,0,1012,10
2013,3,14,3,37.94,24.08,57.04,280,16.11092,18.54012452,0,1012.1,10
2013,3,14,4,37.04,23,56.48,270,17.2617,19.86441913,0,1012,10
2013,3,14,5,35.96,19.94,51.78,270,13.80936,15.8915353,0,1012.2,10
2013,3,14,6,35.06,17.96,49.3,280,13.80936,15.8915353,0,1012.4,10
2013,3,14,7,33.98,17.06,49.51,280,18.41248,21.18871373,0,1012.1,10
2013,3,14,8,32,10.94,40.99,300,18.41248,21.18871373,0,1012.8,10
2013,3,14,9,30.92,10.04,41.13,290,12.65858,14.56724069,0,1013,10
2013,3,14,10,30.92,12.02,44.92,270,17.2617,19.86441913,0,1013,10
2013,3,14,11,32,14,46.92,300,18.41248,21.18871373,0,1013.8,10
2013,3,14,12,30.02,10.04,42.66,290,26.46794,30.45877599,0,1014.6,10
2013,3,14,13,30.92,8.06,37.63,300,21.86482,25.16159756,0,1014.8,10
2013,3,14,14,32,10.04,39.38,310,21.86482,25.16159756,0,1014.5,10
2013,3,14,15,35.06,12.02,38.04,290,23.0156,26.48589217,0,1014,10
2013,3,14,16,35.96,12.02,36.71,300,23.0156,26.48589217,0,1013.3,10
2013,3,14,17,37.94,12.02,33.95,300,24.16638,27.81018678,0,1012.5,10
2013,3,14,18,42.08,10.94,27.55,290,19.56326,22.51300834,0,1011.7,10
2013,3,14,19,42.98,8.06,23.39,280,16.11092,18.54012452,0,1011,10
2013,3,14,20,42.98,6.08,21.38,300,25.31716,29.13448138,0,1010.8,10
2013,3,14,21,42.08,5,21.07,300,18.41248,21.18871373,0,1011,10
2013,3,14,22,39.92,3.92,21.8,290,25.31716,29.13448138,0,1011.7,10
2013,3,14,23,37.94,5,24.75,300,18.41248,21.18871373,0,1012.5,10
2013,3,15,0,37.04,1.94,22.27,300,20.71404,23.83730295,0,1013.1,10
2013,3,15,1,35.96,3.92,25.47,300,19.56326,22.51300834,0,1013.5,10
2013,3,15,2,35.06,5,27.74,310,17.2617,19.86441913,0,1014.2,10
2013,3,15,3,33.98,6.98,31.69,310,17.2617,19.86441913,0,1014.7,10
2013,3,15,4,33.08,8.96,35.92,310,21.86482,25.16159756,0,1014.8,10
2013,3,15,5,32,10.04,39.38,300,17.2617,19.86441913,0,1015,10
2013,3,15,6,32,10.94,40.99,290,11.5078,13.24294608,0,1015,10
2013,3,15,7,30.92,12.02,44.92,300,18.41248,21.18871373,0,1014.8,10
2013,3,15,8,30.92,12.02,44.92,290,12.65858,14.56724069,0,1014.9,10
2013,3,15,9,30.92,12.92,46.74,280,16.11092,18.54012452,0,1015,10
2013,3,15,10,30.02,12.02,46.59,280,12.65858,14.56724069,0,1015.1,10
2013,3,15,11,30.02,14,50.84,270,13.80936,15.8915353,0,1015.4,10
2013,3,15,12,33.08,14,44.92,270,11.5078,13.24294608,0,1015.1,10
2013,3,15,13,33.98,14,43.33,250,13.80936,15.8915353,0,1014.6,10
2013,3,15,14,35.96,14,40.05,240,12.65858,14.56724069,0,1013.7,10
2013,3,15,15,39.92,15.98,37.38,220,12.65858,14.56724069,0,1012.4,10
2013,3,15,16,42.08,17.96,37.46,250,17.2617,19.86441913,0,1011,10
2013,3,15,17,42.08,19.04,39.23,250,18.41248,21.18871373,0,1010,10
2013,3,15,18,44.06,21.02,39.57,250,20.71404,23.83730295,0,1008.8,10
2013,3,15,19,44.96,21.92,39.72,250,20.71404,23.83730295,0,1007.7,10
2013,3,15,20,46.94,23,38.56,250,20.71404,23.83730295,0,1006.7,10
2013,3,15,21,46.94,23,38.56,240,16.11092,18.54012452,0,1006.2,10
2013,3,15,22,48.02,24.08,38.74,240,10.35702,11.91865148,0,1006.4,10
2013,3,15,23,48.02,24.98,40.22,280,6.90468,7.94576765,0,1006.9,10
2013,3,16,0,46.94,24.98,41.89,300,9.20624,10.59435687,0,1007.1,10
2013,3,16,1,46.94,28.94,49.33,300,10.35702,11.91865148,0,1007.8,10
2013,3,16,2,46.04,28.94,51.03,310,12.65858,14.56724069,0,1008.1,10
2013,3,16,3,42.98,28.94,57.35,330,10.35702,11.91865148,0,1008.6,10
2013,3,16,4,42.08,26.96,54.73,310,13.80936,15.8915353,0,1008.6,10
2013,3,16,5,39.92,24.98,54.81,320,14.96014,17.21582991,0,1008.8,10
2013,3,16,6,39.02,23,52.26,290,6.90468,7.94576765,0,1009.3,10
2013,3,16,7,37.94,21.02,50.14,320,13.80936,15.8915353,0,1009.3,10
2013,3,16,8,37.04,21.02,51.95,300,6.90468,7.94576765,0,1009.8,10
2013,3,16,9,35.06,21.92,58.37,10,9.20624,10.59435687,0,1010.2,10
2013,3,16,10,35.96,19.04,49.83,340,9.20624,10.59435687,0,1010.7,10
2013,3,16,11,37.04,19.04,47.75,340,10.35702,11.91865148,0,1011,10
2013,3,16,12,37.04,19.04,47.75,340,9.20624,10.59435687,0,1011.4,10
2013,3,16,13,37.04,19.94,49.62,10,11.5078,13.24294608,0,1010.6,10
2013,3,16,14,37.04,19.04,47.75,20,5.7539,6.621473042,0,1010.8,10
2013,3,16,15,37.04,19.04,47.75,,3.45234,3.972883825,0,1011,10
2013,3,16,16,37.04,21.92,53.97,,4.60312,5.297178434,0,1010.2,10
2013,3,16,17,35.6,24.8,64.46,,4.60312,5.297178434,0,,2
2013,3,16,18,35.6,28.4,74.8,,3.45234,3.972883825,0,,1
2013,3,16,19,33.8,32,93.03,70,3.45234,3.972883825,0,,0.5
2013,3,16,20,35.6,30.2,80.51,50,4.60312,5.297178434,0,,2.5
2013,3,16,21,33.8,30.2,86.49,40,5.7539,6.621473042,0.01,,4
2013,3,16,22,33.98,30.92,88.42,20,8.05546,9.270062259,0,1009.2,6
2013,3,16,23,33.98,30.02,85.24,10,8.05546,9.270062259,0,1010.1,6
2013,3,17,0,33.8,30.2,86.49,20,9.20624,10.59435687,0,,6
2013,3,17,1,33.98,30.02,85.24,20,6.90468,7.94576765,0,1012,10
2013,3,17,2,33.98,28.94,81.57,350,5.7539,6.621473042,0,1012.5,10
2013,3,17,3,35.06,28.94,78.13,340,5.7539,6.621473042,0,1012.9,10
2013,3,17,4,35.6,28.4,74.8,300,6.90468,7.94576765,0,,10
2013,3,17,5,33.98,26.96,75.2,320,5.7539,6.621473042,0,1013.4,10
2013,3,17,6,33.08,26.06,75.11,330,5.7539,6.621473042,0,1013.8,10
2013,3,17,7,32,24.08,72.24,340,10.35702,11.91865148,0,1014.6,10
2013,3,17,8,30.92,21.92,68.92,340,8.05546,9.270062259,0,1015.4,10
2013,3,17,9,30.92,21.02,66.34,310,13.80936,15.8915353,0,1016.2,10
2013,3,17,10,30.02,15.98,55.42,340,14.96014,17.21582991,0,1017.9,10
2013,3,17,11,30.02,15.08,53.29,330,14.96014,17.21582991,0,1018.8,10
2013,3,17,12,30.92,15.98,53.44,310,9.20624,10.59435687,0,1020.1,10
2013,3,17,13,33.98,15.98,47.25,330,14.96014,17.21582991,0,1020.6,10
2013,3,17,14,33.98,15.08,45.43,330,17.2617,19.86441913,0,1020.6,10
2013,3,17,15,35.06,15.08,43.52,350,18.41248,21.18871373,0,1020.5,10
2013,3,17,16,35.96,14,40.05,340,18.41248,21.18871373,0,1020.9,10
2013,3,17,17,37.04,15.08,40.24,310,17.2617,19.86441913,0,1021.1,10
2013,3,17,18,37.04,14,38.38,320,17.2617,19.86441913,0,1020.7,10
2013,3,17,19,37.94,14,37.05,310,11.5078,13.24294608,0,1020.9,10
2013,3,17,20,37.94,12.92,35.33,330,12.65858,14.56724069,0,1021.1,10
2013,3,17,21,37.94,12.02,33.95,320,14.96014,17.21582991,0,1021.8,10
2013,3,17,22,37.04,12.02,35.17,320,10.35702,11.91865148,0,1022.8,10
2013,3,17,23,35.96,12.02,36.71,300,9.20624,10.59435687,0,1023.6,10
2013,3,18,0,35.96,12.92,38.2,310,6.90468,7.94576765,0,1024.6,10
2013,3,18,1,35.96,12.02,36.71,310,9.20624,10.59435687,0,1025.2,10
2013,3,18,2,35.06,12.02,38.04,340,9.20624,10.59435687,0,1025.9,10
2013,3,18,3,33.98,8.96,34.65,360,12.65858,14.56724069,0,1026.4,10
2013,3,18,4,32,10.04,39.38,10,9.20624,10.59435687,0,1026.6,10
2013,3,18,5,28.94,12.02,48.69,20,9.20624,10.59435687,0,1026.7,10
2013,3,18,6,28.04,12.02,50.52,20,9.20624,10.59435687,0,1027.4,10
2013,3,18,7,26.06,10.94,52.25,20,8.05546,9.270062259,0,1028.3,10
2013,3,18,8,26.06,10.04,50.2,20,9.20624,10.59435687,0,1028.4,10
2013,3,18,9,26.06,8.96,47.82,20,8.05546,9.270062259,0,1028.8,10
2013,3,18,10,26.96,10.04,48.36,20,10.35702,11.91865148,0,1029.3,10
2013,3,18,11,28.94,12.02,48.69,30,6.90468,7.94576765,0,1029.6,10
2013,3,18,12,32,12.92,44.74,70,9.20624,10.59435687,0,1029.3,10
2013,3,18,13,33.08,14,44.92,60,5.7539,6.621473042,0,1029.7,10
2013,3,18,14,33.98,15.08,45.43,70,9.20624,10.59435687,0,1028.8,10
2013,3,18,15,35.06,19.94,53.66,90,12.65858,14.56724069,0,1028.2,10
2013,3,18,16,35.06,21.02,56.18,110,10.35702,11.91865148,0,1027.6,10
2013,3,18,17,35.06,21.02,56.18,80,11.5078,13.24294608,0,1026,10
2013,3,18,18,35.06,21.92,58.37,100,11.5078,13.24294608,0,1024.9,10
2013,3,18,19,35.96,23,58.94,90,10.35702,11.91865148,0,1024.1,9
2013,3,18,20,33.08,26.96,77.96,60,9.20624,10.59435687,0.03,1023.5,2
2013,3,18,21,32,28.4,86.39,70,12.65858,14.56724069,0.01,,2
2013,3,18,22,32,28.4,86.39,70,11.5078,13.24294608,0.01,,2
2013,3,18,23,32,30.92,95.73,70,11.5078,13.24294608,0.11,1020.8,0.75
2013,3,19,0,33.08,30.92,91.66,60,13.80936,15.8915353,0.11,1019.6,0.75
2013,3,19,1,33.8,30.2,86.49,50,8.05546,9.270062259,0.04,,2
2013,3,19,2,33.08,32,95.75,50,10.35702,11.91865148,0.1,1018.2,3
2013,3,19,3,33.98,33.08,96.46,50,9.20624,10.59435687,0.08,1016.5,3
2013,3,19,4,35.6,33.8,93.08,60,11.5078,13.24294608,0.03,,3
2013,3,19,5,35.06,33.08,92.4,50,13.80936,15.8915353,0.06,1013.1,3
2013,3,19,6,35.06,33.08,92.4,30,11.5078,13.24294608,0.06,1012.6,3
2013,3,19,7,35.06,33.08,92.4,30,11.5078,13.24294608,0.05,1010.8,3
2013,3,19,8,35.06,33.98,95.79,30,11.5078,13.24294608,0.01,1009.8,3
2013,3,19,9,35.96,33.98,92.43,30,13.80936,15.8915353,0,1009,10
2013,3,19,10,35.96,33.98,92.43,30,10.35702,11.91865148,0,1008.7,9
2013,3,19,11,37.04,35.06,92.46,40,14.96014,17.21582991,0,1008.2,9
2013,3,19,12,37.04,35.06,92.46,40,13.80936,15.8915353,0,1007.6,9
2013,3,19,13,37.4,35.6,93.14,30,16.11092,18.54012452,0,,2
2013,3,19,14,35.96,35.06,96.49,360,12.65858,14.56724069,0.02,1007.7,2
2013,3,19,15,35.96,35.06,96.49,20,9.20624,10.59435687,0.05,1007.3,2
2013,3,19,16,35.6,35.6,100,360,11.5078,13.24294608,0.05,,7
2013,3,19,17,39.2,35.6,86.79,350,11.5078,13.24294608,0,,10
2013,3,19,18,42.08,35.06,75.98,300,9.20624,10.59435687,0,1006,10
2013,3,19,19,44.96,35.96,70.52,300,9.20624,10.59435687,0,1006.3,10
2013,3,19,20,46.04,33.08,60.35,280,13.80936,15.8915353,0,1006.3,10
2013,3,19,21,46.94,32,55.85,330,6.90468,7.94576765,0,1005.9,10
2013,3,19,22,46.94,30.92,53.47,,4.60312,5.297178434,0,1006.1,10
2013,3,19,23,44.06,33.08,65.07,310,6.90468,7.94576765,0,1006.5,10
2013,3,20,0,44.06,32,62.3,250,9.20624,10.59435687,0,1007.4,10
2013,3,20,1,42.08,30.92,64.35,330,16.11092,18.54012452,0,1008.4,10
2013,3,20,2,39.92,28.04,62.21,300,10.35702,11.91865148,0,1009.1,10
2013,3,20,3,39.02,23,52.26,290,10.35702,11.91865148,0,1009.6,10
2013,3,20,4,37.04,15.08,40.24,270,17.2617,19.86441913,0,1010.1,10
2013,3,20,5,35.96,15.98,43.67,270,12.65858,14.56724069,0,1010.6,10
2013,3,20,6,33.98,17.06,49.51,250,9.20624,10.59435687,0,1011.3,10
2013,3,20,7,33.08,17.06,51.33,270,10.35702,11.91865148,0,1011.6,10
2013,3,20,8,32,17.96,55.72,260,9.20624,10.59435687,0,1011.9,10
2013,3,20,9,32,17.96,55.72,240,10.35702,11.91865148,0,1011.9,10
2013,3,20,10,30.92,17.96,58.21,230,11.5078,13.24294608,0,1012.1,10
2013,3,20,11,33.08,17.96,53.36,240,11.5078,13.24294608,0,1012.3,10
2013,3,20,12,35.96,17.06,45.76,250,21.86482,25.16159756,0,1011.9,10
2013,3,20,13,37.94,17.06,42.32,260,19.56326,22.51300834,0,1012,10
2013,3,20,14,39.92,17.96,40.72,270,20.71404,23.83730295,0,1012.1,10
2013,3,20,15,42.98,17.96,36.18,270,13.80936,15.8915353,0,1011.6,10
2013,3,20,16,44.06,15.98,31.87,240,19.56326,22.51300834,0,1011,10
2013,3,20,17,44.96,15.98,30.79,280,18.41248,21.18871373,0,1010.3,10
2013,3,20,18,46.94,17.06,29.94,250,20.71404,23.83730295,0,1009.1,10
2013,3,20,19,44.96,12.92,26.94,260,20.71404,23.83730295,0,1009,10
2013,3,20,20,44.96,15.98,30.79,280,12.65858,14.56724069,0,1008.7,10
2013,3,20,21,44.96,15.08,29.61,290,16.11092,18.54012452,0,1008.6,10
2013,3,20,22,44.06,14,29.23,280,11.5078,13.24294608,0,1008.9,10
2013,3,20,23,42.98,14,30.47,270,9.20624,10.59435687,0,1008.9,10
2013,3,21,0,42.08,15.98,34.38,320,5.7539,6.621473042,0,1009.3,10
2013,3,21,1,42.08,17.06,36.03,310,6.90468,7.94576765,0,1009.6,10
2013,3,21,2,41,17.06,37.57,300,5.7539,6.621473042,0,1010,10
2013,3,21,3,39.92,19.94,44.33,330,9.20624,10.59435687,0,1010.2,10
2013,3,21,4,37.94,21.92,52.09,320,5.7539,6.621473042,0,1010.2,10
2013,3,21,5,35.06,24.98,66.36,310,11.5078,13.24294608,0,1009.9,10
2013,3,21,6,33.98,26.96,75.2,330,12.65858,14.56724069,0,1009.4,10
2013,3,21,7,33.08,28.04,81.5,340,12.65858,14.56724069,0,1008.9,10
2013,3,21,8,32,26.06,78.45,20,5.7539,6.621473042,0,1008.4,10
2013,3,21,9,33.08,23,66.11,10,10.35702,11.91865148,0,1008.2,10
2013,3,21,10,33.08,21.02,60.81,350,11.5078,13.24294608,0,1008.8,10
2013,3,21,11,32,17.06,53.6,330,13.80936,15.8915353,0,1008.7,10
2013,3,21,12,32,15.98,51.15,350,12.65858,14.56724069,0,1008.4,10
2013,3,21,13,33.08,12.92,42.84,360,11.5078,13.24294608,0,1008.3,10
2013,3,21,14,33.98,12.02,39.72,350,10.35702,11.91865148,0,1007.7,10
2013,3,21,15,35.06,10.94,36.26,350,12.65858,14.56724069,0,1006.9,10
2013,3,21,16,35.06,12.02,38.04,340,13.80936,15.8915353,0,1006.3,10
2013,3,21,17,37.04,12.92,36.6,330,8.05546,9.270062259,0,1005.3,10
2013,3,21,18,37.04,15.08,40.24,0,0,0,0,1004.6,10
2013,3,21,19,39.92,10.94,29.95,310,6.90468,7.94576765,0,1003.9,10
2013,3,21,20,39.02,12.02,32.55,350,10.35702,11.91865148,0,1003.5,10
2013,3,21,21,39.02,10.94,31.02,280,11.5078,13.24294608,0,1003.8,10
2013,3,21,22,37.94,10.04,31.09,310,14.96014,17.21582991,0,1004.4,10
2013,3,21,23,35.96,8.06,30.76,300,13.80936,15.8915353,0,1005.1,10
2013,3,22,0,33.98,10.04,36.37,300,12.65858,14.56724069,0,1005.8,10
2013,3,22,1,33.08,10.94,39.25,300,13.80936,15.8915353,0,1006.5,10
2013,3,22,2,32,12.02,43,310,12.65858,14.56724069,0,1006.8,10
2013,3,22,3,30.92,12.02,44.92,300,11.5078,13.24294608,0,1007.4,10
2013,3,22,4,30.02,10.94,44.41,280,5.7539,6.621473042,0,1007.7,10
2013,3,22,5,28.94,10.04,44.58,270,10.35702,11.91865148,0,1007.9,10
2013,3,22,6,28.94,10.94,46.41,260,8.05546,9.270062259,0,1007.5,10
2013,3,22,7,28.94,12.02,48.69,240,8.05546,9.270062259,0,1007.2,10
2013,3,22,8,28.04,14,55.12,220,6.90468,7.94576765,0,1007.4,10
2013,3,22,9,26.96,15.98,62.83,250,8.05546,9.270062259,0,1007.6,10
2013,3,22,10,28.04,17.06,62.97,240,8.05546,9.270062259,0,1008.3,10
2013,3,22,11,30.02,17.06,58.08,260,9.20624,10.59435687,0,1008.9,10
2013,3,22,12,32,17.06,53.6,290,14.96014,17.21582991,0,1009.2,10
2013,3,22,13,35.06,15.98,45.26,270,14.96014,17.21582991,0,1009.3,10
2013,3,22,14,39.02,15.98,38.72,280,14.96014,17.21582991,0,1009.4,10
2013,3,22,15,37.04,15.08,40.24,290,20.71404,23.83730295,0,1009.5,10
2013,3,22,16,39.92,15.08,35.95,290,17.2617,19.86441913,0,1009.1,10
2013,3,22,17,41,15.08,34.47,300,17.2617,19.86441913,0,1008.7,10
2013,3,22,18,42.08,15.08,33.06,280,21.86482,25.16159756,0,1008.4,10
2013,3,22,19,42.08,15.98,34.38,280,18.41248,21.18871373,0,1008.6,10
2013,3,22,20,42.98,15.98,33.21,290,21.86482,25.16159756,0,1009,10
2013,3,22,21,42.08,15.08,33.06,270,17.2617,19.86441913,0,1009.1,10
2013,3,22,22,41,15.98,35.85,270,19.56326,22.51300834,0,1009.8,10
2013,3,22,23,39.92,17.06,39.17,270,11.5078,13.24294608,0,1010.7,10
2013,3,23,0,39.02,17.96,42.18,260,13.80936,15.8915353,0,1011.2,10
2013,3,23,1,37.04,21.02,51.95,260,13.80936,15.8915353,0,1011.5,10
2013,3,23,2,35.96,21.02,54.21,260,17.2617,19.86441913,0,1011.8,10
2013,3,23,3,35.06,21.02,56.18,270,14.96014,17.21582991,0,1012.1,10
2013,3,23,4,33.98,21.02,58.66,280,9.20624,10.59435687,0,1012,10
2013,3,23,5,33.08,21.02,60.81,240,6.90468,7.94576765,0,1012,10
2013,3,23,6,33.08,21.02,60.81,240,5.7539,6.621473042,0,1012.2,10
2013,3,23,7,32,19.94,60.66,220,9.20624,10.59435687,0,1011.4,10
2013,3,23,8,30.02,19.94,65.72,220,8.05546,9.270062259,0,1011.4,10
2013,3,23,9,32,19.94,60.66,260,11.5078,13.24294608,0,1012,10
2013,3,23,10,32,19.04,58.37,280,14.96014,17.21582991,0,1012.1,10
2013,3,23,11,33.98,19.04,53.91,280,14.96014,17.21582991,0,1012.3,10
2013,3,23,12,37.04,19.04,47.75,280,13.80936,15.8915353,0,1012.4,10
2013,3,23,13,39.92,19.04,42.65,280,18.41248,21.18871373,0,1011.9,10
2013,3,23,14,42.08,19.04,39.23,290,14.96014,17.21582991,0,1011.7,10
2013,3,23,15,46.04,19.04,33.73,300,21.86482,25.16159756,0,1011.7,10
2013,3,23,16,46.94,17.96,31.12,280,27.61872,31.7830706,0,1011.2,10
2013,3,23,17,44.96,15.98,30.79,300,20.71404,23.83730295,0,1010.8,10
2013,3,23,18,48.02,17.06,28.75,290,23.0156,26.48589217,0,1010.3,10
2013,3,23,19,48.02,15.98,27.43,300,24.16638,27.81018678,0,1010.2,10
2013,3,23,20,48.2,15.8,27.04,290,21.86482,25.16159756,0,,10
2013,3,23,21,46.04,15.08,28.42,290,17.2617,19.86441913,0,1010.7,10
2013,3,23,22,44.06,15.08,30.65,290,14.96014,17.21582991,0,1011.2,10
2013,3,23,23,42.08,14,31.54,290,18.41248,21.18871373,0,1012,10
2013,3,24,0,41,15.08,34.47,310,14.96014,17.21582991,0,1012.8,10
2013,3,24,1,39.92,15.98,37.38,310,14.96014,17.21582991,0,1013.1,10
2013,3,24,2,39.02,17.06,40.57,310,12.65858,14.56724069,0,1013.6,10
2013,3,24,3,37.94,15.98,40.39,330,16.11092,18.54012452,0,1013.8,10
2013,3,24,4,37.04,17.06,43.85,330,13.80936,15.8915353,0,1013.6,10
2013,3,24,5,35.96,17.06,45.76,320,10.35702,11.91865148,0,1013.4,10
2013,3,24,6,35.06,17.06,47.42,310,9.20624,10.59435687,0,1012.7,10
2013,3,24,7,33.98,17.06,49.51,260,4.60312,5.297178434,0,1013.2,10
2013,3,24,8,33.08,17.06,51.33,260,5.7539,6.621473042,0,1013.5,10
2013,3,24,9,32,17.06,53.6,270,6.90468,7.94576765,0,1013.6,10
2013,3,24,10,33.08,17.06,51.33,,6.90468,7.94576765,0,1013.5,10
2013,3,24,11,33.98,17.96,51.47,260,6.90468,7.94576765,0,1014,10
2013,3,24,12,37.04,19.04,47.75,300,14.96014,17.21582991,0,1014,10
2013,3,24,13,39.92,17.96,40.72,310,14.96014,17.21582991,0,1013.6,10
2013,3,24,14,42.08,17.96,37.46,310,13.80936,15.8915353,0,1012.7,10
2013,3,24,15,42.98,19.04,37.9,350,10.35702,11.91865148,0,1011.5,10
2013,3,24,16,44.96,19.04,35.14,340,14.96014,17.21582991,0,1010.4,10
2013,3,24,17,46.04,19.04,33.73,360,8.05546,9.270062259,0,1009.5,10
2013,3,24,18,46.04,19.94,35.05,20,6.90468,7.94576765,0,1007.6,10
2013,3,24,19,46.04,19.04,33.73,,4.60312,5.297178434,0,1007,10
2013,3,24,20,46.94,21.02,35.47,30,6.90468,7.94576765,0,1006.1,10
2013,3,24,21,46.04,19.94,35.05,60,8.05546,9.270062259,0,1006.2,10
2013,3,24,22,44.06,21.02,39.57,10,14.96014,17.21582991,0,1005.9,10
2013,3,24,23,41,26.96,57.06,140,9.20624,10.59435687,0,1007.5,10
2013,3,25,0,41,24.98,52.56,150,3.45234,3.972883825,0,1007.6,10
2013,3,25,1,39.92,24.98,54.81,0,0,0,0,1007.8,10
2013,3,25,2,39.92,24.08,52.79,0,0,0,0,1007.3,10
2013,3,25,3,41,24.08,50.63,0,0,0,0,1006.2,10
2013,3,25,4,39.92,26.06,57.33,130,3.45234,3.972883825,0,1005.7,10
2013,3,25,5,39.02,26.96,61.63,110,3.45234,3.972883825,0,1005.8,10
2013,3,25,6,39.92,26.06,57.33,70,4.60312,5.297178434,0,1004.6,10
2013,3,25,7,39.92,26.96,59.5,70,6.90468,7.94576765,0,1003.5,10
2013,3,25,8,39.92,24.08,52.79,70,5.7539,6.621473042,0,1002.8,10
2013,3,25,9,39.92,26.06,57.33,60,10.35702,11.91865148,0,1003,10
2013,3,25,10,39.02,28.04,64.43,40,12.65858,14.56724069,0,1002.3,10
2013,3,25,11,39.02,28.04,64.43,40,12.65858,14.56724069,0,1002.3,10
2013,3,25,12,39.92,26.06,57.33,40,17.2617,19.86441913,0,1002.8,10
2013,3,25,13,39.02,24.98,56.77,60,18.41248,21.18871373,0,1002.2,10
2013,3,25,14,37.4,26.6,64.7,50,18.41248,21.18871373,0,,3
2013,3,25,15,35.6,30.2,80.51,70,11.5078,13.24294608,0,,1.5
2013,3,25,16,37.4,32,80.65,50,12.65858,14.56724069,0.01,,2.5
2013,3,25,17,39.2,30.2,69.88,40,14.96014,17.21582991,0,,3
2013,3,25,18,37.04,33.08,85.43,50,11.5078,13.24294608,0.01,998.5,3
2013,3,25,19,37.4,33.8,86.69,50,4.60312,5.297178434,0.02,,3
2013,3,25,20,37.94,35.06,89.25,10,9.20624,10.59435687,0.02,998.1,3
2013,3,25,21,37.94,35.06,89.25,350,10.35702,11.91865148,0.02,998.4,5
2013,3,25,22,37.94,35.06,89.25,320,6.90468,7.94576765,0.01,999.1,5
2013,3,25,23,37.94,35.06,89.25,320,9.20624,10.59435687,0.02,999.8,6
2013,3,26,0,37.4,35.6,93.14,340,10.35702,11.91865148,0,,6
2013,3,26,1,37.94,33.08,82.46,360,10.35702,11.91865148,0,1001.5,10
2013,3,26,2,37.4,33.8,86.69,340,9.20624,10.59435687,0,,10
2013,3,26,3,37.94,30.92,75.58,330,12.65858,14.56724069,0,1002,10
2013,3,26,4,37.94,30.92,75.58,310,10.35702,11.91865148,0,1002.3,10
2013,3,26,5,37.04,32,81.8,300,6.90468,7.94576765,0,1002.8,10
2013,3,26,6,37.94,30.92,75.58,310,5.7539,6.621473042,0,1003.3,10
2013,3,26,7,35.96,32,85.37,270,6.90468,7.94576765,0,1003.8,10
2013,3,26,8,37.04,30.92,78.31,270,6.90468,7.94576765,0,1004.3,10
2013,3,26,9,35.96,30.02,78.79,270,5.7539,6.621473042,0,1005,10
2013,3,26,10,35.96,30.02,78.79,280,5.7539,6.621473042,0,1005.7,10
2013,3,26,11,37.04,30.02,75.5,260,4.60312,5.297178434,0,1006.4,10
2013,3,26,12,39.92,30.92,69.96,280,6.90468,7.94576765,0,1007,10
2013,3,26,13,42.98,30.02,59.93,270,8.05546,9.270062259,0,1007.2,10
2013,3,26,14,46.04,30.02,53.33,0,0,0,0,1007.3,10
2013,3,26,15,48.92,28.04,44.14,340,10.35702,11.91865148,0,1007.2,10
2013,3,26,16,50,24.08,35.98,300,12.65858,14.56724069,0,1006.9,10
2013,3,26,17,51.08,23,33.04,320,14.96014,17.21582991,0,1006.8,10
2013,3,26,18,51.08,21.92,31.57,300,12.65858,14.56724069,0,1006.7,10
2013,3,26,19,51.08,21.92,31.57,300,16.11092,18.54012452,0,1007.1,10
2013,3,26,20,50,23,34.39,300,9.20624,10.59435687,0,,10
2013,3,26,21,48.92,26.06,40.68,330,14.96014,17.21582991,0,1008,10
2013,3,26,22,48.02,23,37.03,320,9.20624,10.59435687,0,1008.6,10
2013,3,26,23,46.04,28.04,49.19,360,11.5078,13.24294608,0,1009.6,10
2013,3,27,0,46.94,24.08,40.35,320,10.35702,11.91865148,0,1010.3,10
